store_name,store_postal,product_name,persona,size_type,description,price_cad,unit,available,price_approximate,collection_date,needs_manual_review
Save-On-Foods Coquitlam,V3K 6Y3,Dried Seaweed/Nori,Korean,bulk,Jayone Roasted Seaweed Seasoned 24 Each,13.79,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Dried Seaweed/Nori,Korean,small,Western Family Roasted Seaweed Sushi Nori 28 Gram,3.69,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Korean,bulk,Western Family Large White Eggs 18 Each,7.35,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Korean,small,Western Family Large White Eggs 12 Each,4.29,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Frozen Mackerel Fillets,Korean,bulk,Frozen Mackerel 1kg NOT FOUND,,each,False,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Frozen Mackerel Fillets,Korean,small,Frozen Mackerel 300g NOT FOUND,,each,False,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Kimchi Jongga,Korean,bulk,Kimchi 5kg NOT FOUND,,each,False,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Kimchi Jongga,Korean,small,Hankook Kimchi 900 Gram,15.49,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Lean Ground Beef,Korean,bulk,Western Canadian Lean Ground Beef 1.36kg per kg,18.7,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Lean Ground Beef,Korean,small,Western Canadian Lean Ground Beef 454 Gram,9.5,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Sesame Oil,Korean,bulk,Maison Orphee Sesame Oil 500ml,19.49,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Sesame Oil,Korean,small,Kadoya Pure Sesame Oil 327 Millilitre,9.69,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Short Grain Rice,Korean,bulk,Shirakiku SEKKA Sushi Brown Rice 6.8 Kilogram,24.64,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Short Grain Rice,Korean,small,Katsumi US No.1 Premium Calrose Rice 2.26 Kilogram,10.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Silken Tofu,Korean,bulk,Sunrise Traditional Tofu 700g,3.59,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Silken Tofu,Korean,small,Sunrise Blue Label Tofu Soft 300 Gram,1.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Bananas,Others,bulk,Bananas Yellow Fresh per kg bulk,2.0,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Bananas,Others,small,Bananas Yellow Fresh per kg,2.0,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Black Beans,Others,bulk,Western Family Black Beans 12-pack equiv,9.0,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Black Beans,Others,small,Western Family Black Beans 540 Millilitre,2.29,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,Others,bulk,Western Family Pure Canola Oil 3 Litre,11.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,Others,small,Western Family Pure Canola Oil 946 Millilitre,5.79,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,Others,bulk,Carrots Orange 5lb Cello,7.49,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Carrots,Others,small,Carrots Cello Bag 3lb,4.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Breast Boneless,Others,bulk,Save-On-Foods Boneless Skinless Chicken Breast Warehouse per kg,20.9,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Breast Boneless,Others,small,Save-On-Foods Chicken Breast Boneless per kg,26.4,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Others,bulk,Western Family Large White Eggs 18 Each,7.35,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Eggs Large,Others,small,Western Family Large White Eggs 12 Each,4.29,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Others,bulk,Quaker Quick Oats 2.25 Kilogram,7.29,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Quaker Oats,Others,small,Quaker Quick Oats 1 Kilogram,6.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Others,bulk,Potatoes Russet 10lb Bag,6.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Russet Potatoes,Others,small,Potatoes Russet 5lb Bag,6.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Others,bulk,Dairyland 3.25% Milk 4 Litre,6.69,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,Others,small,Dairyland 3.25% Milk 1 Litre,3.25,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,Others,bulk,Whole Wheat Bread 2-loaf pack NOT FOUND,,each,False,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Bread,Others,small,Western Family Whole Wheat Bread 570 Gram,2.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Basmati Rice,South Asian,bulk,Teja Premium Basmati Rice 10 Pound ~4.5kg,14.99,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Basmati Rice,South Asian,small,Western Family White Basmati Rice 2 Kilogram,11.69,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,South Asian,bulk,Western Family Pure Canola Oil 3 Litre,11.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Canola Oil,South Asian,small,Western Family Pure Canola Oil 946 Millilitre,5.79,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Thighs,South Asian,bulk,Western Family Boneless Skinless Chicken Thighs 3 Kilogram,38.49,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Chicken Thighs,South Asian,small,Western Canadian Chicken Thighs per kg,16.5,per_kg,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Garlic,South Asian,bulk,Garlic Fresh Mesh Bag 1 Kilogram,6.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Garlic,South Asian,small,Garlic Bulb Mesh 3 Each,0.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Plain/Balkan Yogurt,South Asian,bulk,Olympic Organic Vanilla Yogurt 1.75 Kilogram,10.49,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Plain/Balkan Yogurt,South Asian,small,Astro Original Balkan Style Natural Yogurt 750 Gram,3.29,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Roma Tomatoes,South Asian,bulk,Roma Tomatoes loose per kg,0.99,per_kg,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Roma Tomatoes,South Asian,small,Windset Farms Roma Tomatoes 3 Pound bag,7.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Toor Dal/Red Lentils,South Asian,bulk,Sher Lentils Red Split 4 Pound ~1.8kg,5.49,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Toor Dal/Red Lentils,South Asian,small,Western Family Red Split Lentils 450 Gram,4.49,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,South Asian,bulk,Dairyland 3.25% Milk 4 Litre,6.69,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Milk,South Asian,small,Dairyland 3.25% Milk 1 Litre,3.25,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Atta,South Asian,bulk,Sher Durum Atta Desi Style Flour 20 Pound ~9kg,14.99,each,True,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Whole Wheat Atta,South Asian,small,Western Family Whole Wheat Flour 5 Kilogram,9.99,each,True,True,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Yellow Onions,South Asian,bulk,Yellow Onions 5kg NOT FOUND,,each,False,False,2026-05-03,False
Save-On-Foods Coquitlam,V3K 6Y3,Yellow Onions,South Asian,small,Onions Yellow Mesh Bagged 3lb,4.99,each,True,False,2026-05-03,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Bok Choy,Chinese,bulk,Bok Choy Fresh 1.4kg,7.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Bok Choy,Chinese,small,YU Baby Bok Choy 454g,2.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Chinese,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Chinese,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Firm Tofu,Chinese,bulk,NOT FOUND – no 2-pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Firm Tofu,Chinese,small,Sunrise Firm Tofu 500g,3.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Jasmine Rice,Chinese,bulk,Geoland Jasmine White Rice 8kg,49.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Jasmine Rice,Chinese,small,Western Family Jasmine Rice 1.81kg,8.99,each,True,False,2026-04-28,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Kikkoman Soy Sauce,Chinese,bulk,Kikkoman Soy Sauce 1.2L,14.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Kikkoman Soy Sauce,Chinese,small,Kikkoman Soy Sauce 591ml,9.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Belly,Chinese,bulk,NOT FOUND – fixed bulk pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Belly,Chinese,small,SOF Pork Belly Skin On Quarter Cut ~907g (by wt),18.58,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Shoulder,Chinese,bulk,WC Pork Roast Shoulder Boneless ~2kg (by wt),44.0,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Shoulder,Chinese,small,WC Pork Butt Steak Bone In ~800g (by wt),13.21,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Sesame Oil,Chinese,bulk,Maison Orphee Sesame Oil 500ml,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Sesame Oil,Chinese,small,Oi Toasted Sesame Oil 250ml,,each,False,False,2026-04-26,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Silk Soy Milk,Chinese,bulk,Silk Soy Protein Milk 1.89L,6.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Silk Soy Milk,Chinese,small,Silk Soy Beverage Original 946ml,3.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Carrots,European,bulk,Carrots Orange 5lb,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Carrots,European,small,Carrots Cello Bag 3lb,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Cheddar Cheese,European,bulk,Value Priced Medium Cheddar Block 820g,14.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Cheddar Cheese,European,small,Western Family Old Cheddar Cheese 400g,8.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,European,bulk,Aylmer Diced Tomatoes 8-pack,15.49,each,True,False,2026-04-28,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,European,small,Western Family Diced Tomatoes 796ml,2.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,European,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,European,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Greek Yogurt,European,bulk,OIKOS Greek Yogurt Plain 1.5kg,12.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Greek Yogurt,European,small,Western Family Greek Style Yogurt 500g,5.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,European,bulk,Dairyland 3.25% Milk 4L,6.19,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,European,small,Dairyland 3.25% Milk 1L,3.25,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,European,bulk,WC Lean Ground Beef Fine Grind ~1.36kg (by wt),25.46,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,European,small,WC Lean Ground Beef 454g,9.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Olive Oil,European,bulk,Filippo Berio EVOO 1.5L,31.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Olive Oil,European,small,Western Family EVOO 500ml,11.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,European,bulk,Russet Potatoes 10lb bag,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,European,small,Russet Potatoes 5lb bag,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Bread,European,bulk,NOT FOUND – no 2-loaf pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Bread,European,small,Western Family Whole Wheat Bread 570g,2.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Coconut Milk,Filipino,bulk,NOT FOUND – no 6-pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Coconut Milk,Filipino,small,Western Family Premium Coconut Milk 400ml,2.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggplant,Filipino,bulk,NOT FOUND – no bulk bag,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggplant,Filipino,small,Eggplant Purple Regular (single),3.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Filipino,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Filipino,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Frozen Tilapia,Filipino,bulk,NOT FOUND – no 2kg,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Frozen Tilapia,Filipino,small,Western Family Tilapia Loins 400g,15.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Garlic,Filipino,bulk,Garlic Fresh Mesh Bag 1kg,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Garlic,Filipino,small,Garlic Bulb Mesh 3-pack,1.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Jasmine Rice,Filipino,bulk,Geoland Jasmine White Rice 8kg,49.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Jasmine Rice,Filipino,small,Western Family Jasmine Rice 1.81kg,8.99,each,True,False,2026-04-28,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Belly,Filipino,bulk,NOT FOUND – fixed bulk pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Pork Belly,Filipino,small,SOF Pork Belly Skin On Quarter Cut ~907g (by wt),18.58,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,White Rice,Filipino,bulk,Western Family Long Grain White Rice 8kg,19.79,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,White Rice,Filipino,small,Western Family Long Grain White Rice 1.81kg,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Yellow Onions,Filipino,bulk,NOT FOUND – 5kg bag,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Yellow Onions,Filipino,small,Yellow Onions Mesh Bag 3lb,3.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Crisco Shortening,Indigenous,bulk,Crisco All-Vegetable Shortening 1.36kg,14.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Crisco Shortening,Indigenous,small,Crisco All-Vegetable Shortening 454g,5.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Indigenous,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Indigenous,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Gold Seal Pink Salmon Canned,Indigenous,bulk,NOT FOUND – no 6-pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Gold Seal Pink Salmon Canned,Indigenous,small,Gold Seal Wild Pink Salmon 213g,5.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,Indigenous,bulk,Dairyland 3.25% Milk 4L,6.19,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,Indigenous,small,Dairyland 3.25% Milk 1L,3.25,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Quaker Oats,Indigenous,bulk,Quaker Quick Oats 2.25kg,9.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Quaker Oats,Indigenous,small,Quaker Quick Oats 1kg,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Robin Hood All Purpose Flour,Indigenous,bulk,Robin Hood AP Flour Original 10kg,15.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Robin Hood All Purpose Flour,Indigenous,small,Robin Hood AP Flour Original 1kg,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,Indigenous,bulk,Russet Potatoes 10lb bag,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,Indigenous,small,Russet Potatoes 5lb bag,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Bean Sprouts,Korean,bulk,NOT FOUND – no 1kg,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Bean Sprouts,Korean,small,Zimmerman Farm Bean Sprouts 227g,2.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Korean,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Korean,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Firm Tofu,Korean,bulk,NOT FOUND – no 2-pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Firm Tofu,Korean,small,Sunrise Firm Tofu 500g,3.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Frozen Mackerel Fillets,Korean,bulk,NOT FOUND,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Frozen Mackerel Fillets,Korean,small,NOT FOUND,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Gochujang,Korean,bulk,NOT FOUND,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Gochujang,Korean,small,NOT FOUND,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Kimchi,Korean,bulk,Hankook Kimchi 900g,15.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Kimchi,Korean,small,Hankook Kimchi 450g,8.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,Korean,bulk,WC Lean Ground Beef Fine Grind ~1.36kg (by wt),25.46,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,Korean,small,WC Lean Ground Beef 454g,9.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Sesame Oil,Korean,bulk,Maison Orphee Sesame Oil 500ml,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Sesame Oil,Korean,small,Oi Toasted Sesame Oil 250ml,,each,False,False,2026-04-26,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Short Grain Rice,Korean,bulk,Kokuho Rose California Supreme Rice 10kg,6.81,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Short Grain Rice,Korean,small,Kokuho Rose California Supreme Rice 2kg,14.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Canola Oil,Others,bulk,Western Family Pure Canola Oil 3L,12.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Canola Oil,Others,small,Western Family Pure Canola Oil 946ml,6.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Carrots,Others,bulk,Carrots Orange 5lb,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Carrots,Others,small,Carrots Cello Bag 3lb,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,Others,bulk,Aylmer Diced Tomatoes 8-pack,15.49,each,True,False,2026-04-38,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,Others,small,Western Family Diced Tomatoes 796ml,2.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Others,bulk,Western Family Large White Eggs 30-pack,10.45,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Eggs Large,Others,small,Western Family Large White Eggs 12-pack,4.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,Others,bulk,Dairyland 3.25% Milk 4L,6.19,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Homo Milk,Others,small,Dairyland 3.25% Milk 1L,3.25,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,Others,bulk,WC Lean Ground Beef Fine Grind ~1.36kg (by wt),25.46,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Lean Ground Beef,Others,small,WC Lean Ground Beef 454g,9.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,Others,bulk,Russet Potatoes 10lb bag,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Russet Potatoes,Others,small,Russet Potatoes 5lb bag,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,White Rice,Others,bulk,Western Family Long Grain White Rice 8kg,19.79,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,White Rice,Others,small,Western Family Long Grain White Rice 1.81kg,6.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Bread,Others,bulk,NOT FOUND – no 2-loaf pack,,each,False,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Whole Wheat Bread,Others,small,Western Family Whole Wheat Bread 570g,2.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Balkan Yogurt,South Asian,bulk,Olympic Organic Plain Yogurt 1.75kg,11.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Balkan Yogurt,South Asian,small,Olympic Organic Plain Yogurt 650g,4.69,each,True,False,2026-04-26,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Basmati Rice,South Asian,bulk,Tilda Pure Basmati Rice 4.54kg,22.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Basmati Rice,South Asian,small,Western Family White Basmati Rice 2kg,11.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Canola Oil,South Asian,bulk,Western Family Pure Canola Oil 3L,12.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Canola Oil,South Asian,small,Western Family Pure Canola Oil 946ml,6.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Chicken Thighs,South Asian,bulk,WF Boneless Skinless Chicken Thighs 3kg,38.49,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Chicken Thighs,South Asian,small,SOF Chicken Thighs Boneless Skinless ~750g,11.23,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,South Asian,bulk,Aylmer Diced Tomatoes 8-pack,15.49,each,True,False,2026-04-28,True
Save-On-Foods Fleetwood Surrey,V3R 4E7,Diced Canned Tomatoes,South Asian,small,Western Family Diced Tomatoes 796ml,2.69,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Garlic,South Asian,bulk,Garlic Fresh Mesh Bag 1kg,4.99,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Garlic,South Asian,small,Garlic Bulb Mesh 3-pack,1.29,each,True,False,2026-04-26,False
Save-On-Foods Fleetwood Surrey,V3R 4E7,Greek Yogurt,South Asian,bulk,OIKOS Greek Yogurt Plain 1.5kg,12.99,each,True,False,2026-04-26,False
